TransactionID,DateKey,CustomerKey,ProductKey,ChannelKey,RegionKey,SalesRepKey,Quantity,UnitPrice,DiscountRate,NetAmount
T-20241021-0071,20241021,C-0160,P-100,CH-Retail,R-EU,S-010,2,81.29,0.0,162.59
T-20241021-0072,20241021,C-0003,P-200,CH-Retail,R-EU,S-004,2,127.89,0.05,242.99
T-20241021-0073,20241021,C-0032,P-500,CH-Retail,R-NA-E,S-013,1,35.52,0.05,33.75
T-20241021-0074,20241021,C-0029,P-500,CH-Online,R-NA-W,S-017,3,16.68,0.0,50.03
T-20241021-0075,20241021,C-0184,P-200,CH-Retail,R-APAC,S-018,3,98.5,0.0,295.51
T-20241021-0076,20241021,C-0083,P-200,CH-Online,R-NA-W,S-007,1,91.84,0.0,91.84
T-20241021-0077,20241021,C-0237,P-300,CH-Online,R-NA-E,S-015,1,114.21,0.0,114.21
T-20241021-0078,20241021,C-0199,P-100,CH-Retail,R-APAC,S-016,1,113.08,0.0,113.08
T-20241021-0079,20241021,C-0118,P-200,CH-Retail,R-NA-E,S-016,2,103.52,0.0,207.04
T-20241021-0080,20241021,C-0300,P-400,CH-Retail,R-NA-E,S-011,5,138.03,0.0,690.16
T-20241021-0081,20241021,C-0249,P-100,CH-Retail,R-APAC,S-011,1,106.68,0.0,106.68
T-20241021-0082,20241021,C-0248,P-100,CH-Online,R-APAC,S-014,1,91.45,0.0,91.45
T-20241021-0083,20241021,C-0040,P-300,CH-Online,R-NA-W,S-018,5,44.72,0.0,223.59
T-20241021-0084,20241021,C-0161,P-400,CH-Retail,R-NA-W,S-014,1,41.45,0.0,41.45
T-20241021-0085,20241021,C-0021,P-300,CH-Online,R-EU,S-013,1,57.08,0.0,57.08
T-20241021-0086,20241021,C-0019,P-200,CH-Online,R-NA-W,S-010,1,126.81,0.0,126.81
T-20241021-0087,20241021,C-0206,P-300,CH-Retail,R-NA-E,S-003,3,51.22,0.0,153.67
T-20241022-0000,20241022,C-0123,P-400,CH-Retail,R-NA-W,S-004,1,89.41,0.1,80.47
T-20241022-0001,20241022,C-0066,P-300,CH-Online,R-NA-W,S-012,3,195.86,0.0,587.59
T-20241022-0002,20241022,C-0103,P-100,CH-Wholesale,R-NA-W,S-010,2,112.29,0.0,224.58
T-20241022-0003,20241022,C-0183,P-100,CH-Retail,R-APAC,S-005,1,119.1,0.0,119.1
T-20241022-0004,20241022,C-0247,P-500,CH-Online,R-NA-W,S-013,1,10.92,0.0,10.92
T-20241022-0005,20241022,C-0158,P-100,CH-Online,R-EU,S-003,1,94.73,0.0,94.73
T-20241022-0006,20241022,C-0192,P-400,CH-Wholesale,R-APAC,S-009,1,74.61,0.0,74.61
T-20241022-0007,20241022,C-0197,P-400,CH-Online,R-EU,S-009,2,152.53,0.0,305.05
T-20241022-0008,20241022,C-0156,P-100,CH-Retail,R-NA-E,S-018,1,71.9,0.0,71.9
T-20241022-0009,20241022,C-0165,P-100,CH-Online,R-NA-E,S-008,2,124.96,0.0,249.91
T-20241022-0010,20241022,C-0112,P-100,CH-Retail,R-NA-E,S-002,3,109.39,0.0,328.17
T-20241022-0011,20241022,C-0038,P-500,CH-Online,R-NA-E,S-003,1,43.96,0.0,43.96
T-20241022-0012,20241022,C-0234,P-400,CH-Online,R-NA-W,S-007,1,127.52,0.0,127.52
T-20241022-0013,20241022,C-0190,P-100,CH-Online,R-NA-E,S-010,2,131.5,0.0,263.0
T-20241022-0014,20241022,C-0133,P-300,CH-Retail,R-NA-E,S-008,1,122.52,0.0,122.52
T-20241022-0015,20241022,C-0023,P-300,CH-Retail,R-NA-E,S-014,5,46.99,0.05,223.22
T-20241022-0016,20241022,C-0221,P-100,CH-Online,R-EU,S-017,1,109.29,0.15,92.9
T-20241022-0017,20241022,C-0045,P-300,CH-Retail,R-NA-E,S-007,3,102.9,0.05,293.26
T-20241022-0018,20241022,C-0061,P-400,CH-Retail,R-NA-W,S-010,1,133.24,0.0,133.24
T-20241022-0019,20241022,C-0240,P-300,CH-Online,R-NA-E,S-018,1,171.02,0.0,171.02
T-20241022-0020,20241022,C-0277,P-200,CH-Online,R-EU,S-004,1,74.05,0.0,74.05
T-20241022-0021,20241022,C-0121,P-100,CH-Retail,R-EU,S-011,1,124.57,0.0,124.57
T-20241022-0022,20241022,C-0231,P-400,CH-Retail,R-EU,S-004,1,73.57,0.05,69.89
T-20241022-0023,20241022,C-0054,P-200,CH-Retail,R-APAC,S-018,1,104.08,0.0,104.08
T-20241022-0024,20241022,C-0035,P-200,CH-Online,R-APAC,S-006,1,139.25,0.0,139.25
T-20241022-0025,20241022,C-0208,P-300,CH-Retail,R-EU,S-011,5,183.88,0.1,827.45
T-20241022-0026,20241022,C-0112,P-500,CH-Wholesale,R-NA-E,S-011,1,39.39,0.0,39.39
T-20241022-0027,20241022,C-0007,P-400,CH-Online,R-NA-E,S-015,1,48.42,0.1,43.58
T-20241022-0028,20241022,C-0134,P-100,CH-Retail,R-NA-W,S-002,1,83.65,0.0,83.65
T-20241022-0029,20241022,C-0190,P-200,CH-Retail,R-NA-E,S-013,1,141.36,0.0,141.36
T-20241022-0030,20241022,C-0143,P-300,CH-Retail,R-NA-W,S-016,1,127.32,0.15,108.22
T-20241022-0031,20241022,C-0218,P-200,CH-Retail,R-EU,S-019,1,135.28,0.0,135.28
T-20241022-0032,20241022,C-0183,P-300,CH-Retail,R-APAC,S-003,1,100.15,0.0,100.15
T-20241022-0033,20241022,C-0033,P-400,CH-Online,R-NA-E,S-009,1,126.75,0.0,126.75
T-20241022-0034,20241022,C-0181,P-200,CH-Online,R-NA-W,S-020,1,142.27,0.0,142.27
T-20241022-0035,20241022,C-0198,P-200,CH-Online,R-APAC,S-010,1,102.75,0.0,102.75
T-20241022-0036,20241022,C-0265,P-100,CH-Retail,R-APAC,S-008,1,116.96,0.0,116.96
T-20241022-0037,20241022,C-0180,P-300,CH-Wholesale,R-NA-E,S-007,1,147.17,0.0,147.17
T-20241022-0038,20241022,C-0296,P-200,CH-Retail,R-NA-W,S-011,1,98.97,0.0,98.97
T-20241022-0039,20241022,C-0140,P-400,CH-Online,R-APAC,S-010,1,110.0,0.0,110.0
T-20241022-0040,20241022,C-0038,P-100,CH-Retail,R-NA-E,S-020,1,149.29,0.05,141.82
T-20241022-0041,20241022,C-0194,P-300,CH-Retail,R-EU,S-004,1,166.98,0.1,150.28
T-20241022-0042,20241022,C-0059,P-200,CH-Online,R-NA-E,S-009,1,83.28,0.0,83.28
T-20241022-0043,20241022,C-0087,P-500,CH-Online,R-EU,S-001,1,12.38,0.0,12.38
T-20241022-0044,20241022,C-0118,P-200,CH-Retail,R-NA-E,S-009,3,103.87,0.0,311.6
T-20241022-0045,20241022,C-0014,P-100,CH-Wholesale,R-NA-E,S-011,1,70.48,0.05,66.96
T-20241022-0046,20241022,C-0012,P-100,CH-Online,R-APAC,S-015,1,92.99,0.0,92.99
T-20241022-0047,20241022,C-0254,P-200,CH-Wholesale,R-NA-W,S-005,2,102.35,0.0,204.69
T-20241022-0048,20241022,C-0016,P-100,CH-Online,R-NA-E,S-014,1,149.41,0.15,127.0
T-20241022-0049,20241022,C-0219,P-100,CH-Online,R-EU,S-020,1,70.01,0.0,70.01
T-20241022-0050,20241022,C-0214,P-500,CH-Retail,R-NA-E,S-010,1,44.52,0.0,44.52
T-20241022-0051,20241022,C-0243,P-200,CH-Retail,R-APAC,S-011,1,149.81,0.15,127.34
T-20241022-0052,20241022,C-0083,P-100,CH-Retail,R-NA-W,S-019,1,81.38,0.0,81.38
T-20241022-0053,20241022,C-0051,P-200,CH-Wholesale,R-APAC,S-020,1,138.92,0.0,138.92
T-20241022-0054,20241022,C-0222,P-500,CH-Retail,R-NA-W,S-018,2,27.23,0.1,49.01
T-20241022-0055,20241022,C-0290,P-400,CH-Online,R-NA-W,S-020,1,158.23,0.0,158.23
T-20241022-0056,20241022,C-0255,P-400,CH-Retail,R-NA-E,S-020,2,67.59,0.1,121.66
T-20241022-0057,20241022,C-0278,P-400,CH-Wholesale,R-EU,S-015,1,96.36,0.0,96.36
T-20241022-0058,20241022,C-0181,P-300,CH-Retail,R-NA-W,S-019,1,82.63,0.0,82.63
T-20241022-0059,20241022,C-0092,P-300,CH-Online,R-EU,S-009,1,147.06,0.0,147.06
T-20241022-0060,20241022,C-0012,P-500,CH-Online,R-APAC,S-010,1,46.91,0.0,46.91
T-20241022-0061,20241022,C-0101,P-300,CH-Retail,R-NA-E,S-002,1,199.18,0.0,199.18
T-20241022-0062,20241022,C-0288,P-100,CH-Retail,R-NA-W,S-009,5,95.15,0.0,475.75
T-20241022-0063,20241022,C-0048,P-500,CH-Wholesale,R-NA-W,S-001,1,43.3,0.0,43.3
T-20241022-0064,20241022,C-0188,P-100,CH-Retail,R-NA-W,S-020,2,123.55,0.05,234.74
T-20241022-0065,20241022,C-0037,P-400,CH-Retail,R-NA-W,S-004,1,111.74,0.0,111.74
T-20241022-0066,20241022,C-0210,P-200,CH-Retail,R-NA-E,S-009,2,76.14,0.05,144.67
T-20241022-0067,20241022,C-0083,P-200,CH-Retail,R-NA-W,S-010,1,119.02,0.0,119.02
T-20241022-0068,20241022,C-0250,P-100,CH-Online,R-APAC,S-012,1,71.11,0.0,71.11
T-20241022-0069,20241022,C-0214,P-100,CH-Retail,R-NA-E,S-019,1,125.87,0.0,125.87
T-20241022-0070,20241022,C-0030,P-400,CH-Retail,R-NA-E,S-010,3,59.97,0.0,179.92
T-20241022-0071,20241022,C-0111,P-500,CH-Online,R-NA-E,S-009,1,37.12,0.0,37.12
T-20241022-0072,20241022,C-0120,P-200,CH-Retail,R-NA-W,S-004,1,136.62,0.0,136.62
T-20241022-0073,20241022,C-0191,P-100,CH-Online,R-NA-E,S-008,1,86.3,0.0,86.3
T-20241022-0074,20241022,C-0115,P-100,CH-Online,R-EU,S-013,1,127.2,0.0,127.2
T-20241022-0075,20241022,C-0026,P-500,CH-Retail,R-EU,S-015,1,15.09,0.0,15.09
T-20241022-0076,20241022,C-0249,P-400,CH-Retail,R-APAC,S-009,1,199.4,0.0,199.4
T-20241022-0077,20241022,C-0284,P-200,CH-Retail,R-NA-E,S-017,1,89.88,0.0,89.88
T-20241022-0078,20241022,C-0034,P-300,CH-Retail,R-APAC,S-005,1,53.19,0.0,53.19
T-20241022-0079,20241022,C-0154,P-300,CH-Retail,R-NA-W,S-014,1,190.62,0.0,190.62
T-20241022-0080,20241022,C-0274,P-300,CH-Retail,R-APAC,S-001,1,123.34,0.0,123.34
T-20241022-0081,20241022,C-0254,P-300,CH-Online,R-NA-W,S-016,1,150.03,0.0,150.03
T-20241022-0082,20241022,C-0063,P-400,CH-Retail,R-EU,S-004,1,75.9,0.0,75.9
T-20241022-0083,20241022,C-0017,P-300,CH-Retail,R-NA-W,S-013,2,76.6,0.0,153.2
T-20241022-0084,20241022,C-0281,P-500,CH-Wholesale,R-APAC,S-003,1,43.73,0.0,43.73
T-20241022-0085,20241022,C-0279,P-300,CH-Online,R-EU,S-008,1,150.28,0.0,150.28
T-20241022-0086,20241022,C-0212,P-500,CH-Online,R-EU,S-017,1,14.12,0.1,12.71
T-20241022-0087,20241022,C-0288,P-300,CH-Wholesale,R-NA-W,S-003,2,84.39,0.05,160.34
T-20241022-0088,20241022,C-0258,P-200,CH-Retail,R-EU,S-013,2,94.81,0.0,189.63
T-20241023-0000,20241023,C-0252,P-200,CH-Wholesale,R-NA-W,S-008,1,109.62,0.0,109.62
T-20241023-0001,20241023,C-0043,P-200,CH-Retail,R-NA-E,S-009,1,75.15,0.0,75.15
T-20241023-0002,20241023,C-0099,P-300,CH-Online,R-NA-E,S-017,1,156.73,0.15,133.22
T-20241023-0003,20241023,C-0104,P-100,CH-Retail,R-NA-W,S-018,1,142.11,0.0,142.11
T-20241023-0004,20241023,C-0109,P-500,CH-Online,R-NA-E,S-009,1,35.17,0.0,35.17
T-20241023-0005,20241023,C-0223,P-300,CH-Online,R-NA-E,S-002,1,174.21,0.0,174.21
T-20241023-0006,20241023,C-0144,P-400,CH-Online,R-NA-W,S-013,1,83.1,0.1,74.79
T-20241023-0007,20241023,C-0107,P-200,CH-Online,R-NA-W,S-012,1,78.54,0.0,78.54
T-20241023-0008,20241023,C-0155,P-400,CH-Online,R-APAC,S-002,1,187.32,0.0,187.32
T-20241023-0009,20241023,C-0170,P-200,CH-Online,R-NA-W,S-013,1,121.92,0.0,121.92
T-20241023-0010,20241023,C-0170,P-100,CH-Retail,R-NA-W,S-020,1,137.35,0.0,137.35
T-20241023-0011,20241023,C-0034,P-300,CH-Retail,R-APAC,S-016,1,197.21,0.0,197.21
T-20241023-0012,20241023,C-0299,P-500,CH-Retail,R-EU,S-005,1,25.42,0.0,25.42
T-20241023-0013,20241023,C-0152,P-300,CH-Online,R-NA-E,S-008,1,52.23,0.0,52.23
T-20241023-0014,20241023,C-0242,P-400,CH-Online,R-APAC,S-017,1,53.25,0.0,53.25
T-20241023-0015,20241023,C-0207,P-300,CH-Retail,R-NA-E,S-008,1,46.44,0.0,46.44
T-20241023-0016,20241023,C-0077,P-400,CH-Retail,R-EU,S-012,1,76.06,0.05,72.25
T-20241023-0017,20241023,C-0034,P-200,CH-Retail,R-APAC,S-005,1,109.2,0.0,109.2
T-20241023-0018,20241023,C-0184,P-400,CH-Wholesale,R-APAC,S-011,1,126.25,0.0,126.25
T-20241023-0019,20241023,C-0295,P-100,CH-Online,R-NA-E,S-017,1,94.48,0.0,94.48
T-20241023-0020,20241023,C-0130,P-300,CH-Online,R-NA-W,S-009,1,186.3,0.0,186.3
T-20241023-0021,20241023,C-0096,P-200,CH-Retail,R-NA-W,S-006,2,80.33,0.0,160.66
T-20241023-0022,20241023,C-0207,P-400,CH-Retail,R-NA-E,S-007,1,184.02,0.1,165.62
T-20241023-0023,20241023,C-0169,P-500,CH-Retail,R-NA-E,S-005,1,34.96,0.0,34.96
T-20241023-0024,20241023,C-0044,P-100,CH-Retail,R-APAC,S-016,1,71.67,0.0,71.67
T-20241023-0025,20241023,C-0083,P-200,CH-Online,R-NA-W,S-018,1,142.87,0.0,142.87
T-20241023-0026,20241023,C-0255,P-400,CH-Wholesale,R-NA-E,S-010,1,106.25,0.0,106.25
T-20241023-0027,20241023,C-0266,P-200,CH-Retail,R-EU,S-005,1,133.35,0.05,126.68
T-20241023-0028,20241023,C-0295,P-200,CH-Online,R-NA-E,S-004,1,142.81,0.0,142.81
T-20241023-0029,20241023,C-0118,P-100,CH-Online,R-NA-E,S-004,1,118.72,0.0,118.72
T-20241023-0030,20241023,C-0192,P-300,CH-Retail,R-APAC,S-004,1,101.73,0.0,101.73
T-20241023-0031,20241023,C-0040,P-200,CH-Retail,R-NA-W,S-013,3,102.47,0.0,307.42
T-20241023-0032,20241023,C-0046,P-500,CH-Online,R-EU,S-007,1,43.65,0.0,43.65
T-20241023-0033,20241023,C-0206,P-400,CH-Retail,R-NA-E,S-015,1,164.76,0.0,164.76
T-20241023-0034,20241023,C-0104,P-300,CH-Online,R-NA-W,S-003,1,158.39,0.0,158.39
T-20241023-0035,20241023,C-0115,P-100,CH-Online,R-EU,S-020,1,112.74,0.0,112.74
T-20241023-0036,20241023,C-0298,P-100,CH-Online,R-NA-E,S-008,1,149.71,0.05,142.23
T-20241023-0037,20241023,C-0298,P-100,CH-Wholesale,R-NA-E,S-005,1,125.01,0.15,106.26
T-20241023-0038,20241023,C-0204,P-500,CH-Retail,R-APAC,S-014,3,15.48,0.0,46.45
T-20241023-0039,20241023,C-0053,P-500,CH-Online,R-APAC,S-005,1,49.58,0.0,49.58
T-20241023-0040,20241023,C-0121,P-500,CH-Online,R-EU,S-010,1,18.84,0.05,17.89
T-20241023-0041,20241023,C-0013,P-200,CH-Retail,R-EU,S-017,3,88.47,0.0,265.4
T-20241023-0042,20241023,C-0064,P-300,CH-Online,R-NA-W,S-006,1,134.62,0.0,134.62
T-20241023-0043,20241023,C-0086,P-400,CH-Retail,R-NA-W,S-004,1,162.88,0.0,162.88
T-20241023-0044,20241023,C-0053,P-100,CH-Online,R-APAC,S-012,5,117.05,0.0,585.25
T-20241023-0045,20241023,C-0198,P-200,CH-Online,R-APAC,S-005,1,109.04,0.0,109.04
T-20241023-0046,20241023,C-0287,P-300,CH-Wholesale,R-NA-W,S-009,1,101.12,0.0,101.12
T-20241023-0047,20241023,C-0114,P-100,CH-Retail,R-EU,S-015,1,98.69,0.0,98.69
T-20241023-0048,20241023,C-0068,P-300,CH-Retail,R-EU,S-011,1,192.09,0.0,192.09
T-20241023-0049,20241023,C-0012,P-100,CH-Retail,R-APAC,S-010,5,101.75,0.15,432.44
T-20241023-0050,20241023,C-0126,P-200,CH-Retail,R-NA-W,S-001,1,142.41,0.0,142.41
T-20241023-0051,20241023,C-0022,P-400,CH-Retail,R-NA-E,S-004,1,133.01,0.1,119.71
T-20241023-0052,20241023,C-0138,P-300,CH-Wholesale,R-EU,S-005,3,114.0,0.1,307.81
T-20241023-0053,20241023,C-0179,P-500,CH-Online,R-APAC,S-018,5,13.45,0.1,60.52
T-20241023-0054,20241023,C-0128,P-400,CH-Wholesale,R-APAC,S-020,1,117.91,0.0,117.91
T-20241023-0055,20241023,C-0015,P-300,CH-Online,R-NA-E,S-008,3,71.99,0.0,215.98
T-20241023-0056,20241023,C-0037,P-100,CH-Online,R-NA-W,S-007,1,98.85,0.0,98.85
T-20241023-0057,20241023,C-0042,P-100,CH-Retail,R-NA-W,S-009,1,107.65,0.0,107.65
T-20241023-0058,20241023,C-0002,P-500,CH-Wholesale,R-APAC,S-019,1,21.01,0.0,21.01
T-20241023-0059,20241023,C-0059,P-100,CH-Retail,R-NA-E,S-003,1,99.02,0.0,99.02
T-20241023-0060,20241023,C-0163,P-300,CH-Online,R-EU,S-010,1,136.86,0.1,123.17
T-20241023-0061,20241023,C-0169,P-200,CH-Online,R-NA-E,S-001,3,114.08,0.0,342.24
T-20241023-0062,20241023,C-0122,P-500,CH-Retail,R-APAC,S-018,1,14.32,0.0,14.32
T-20241023-0063,20241023,C-0189,P-200,CH-Retail,R-NA-W,S-012,1,148.77,0.0,148.77
T-20241023-0064,20241023,C-0179,P-300,CH-Wholesale,R-APAC,S-004,1,58.81,0.0,58.81
T-20241023-0065,20241023,C-0171,P-400,CH-Online,R-EU,S-020,1,112.35,0.0,112.35
T-20241023-0066,20241023,C-0075,P-300,CH-Online,R-EU,S-005,2,113.95,0.0,227.9
T-20241023-0067,20241023,C-0058,P-400,CH-Online,R-NA-E,S-008,3,176.9,0.0,530.7
T-20241023-0068,20241023,C-0036,P-100,CH-Wholesale,R-EU,S-006,1,114.93,0.1,103.43
T-20241023-0069,20241023,C-0246,P-400,CH-Online,R-APAC,S-011,3,150.46,0.0,451.37
T-20241023-0070,20241023,C-0098,P-400,CH-Retail,R-NA-W,S-004,2,135.91,0.0,271.81
T-20241023-0071,20241023,C-0027,P-300,CH-Online,R-NA-E,S-010,2,73.87,0.0,147.73
T-20241023-0072,20241023,C-0281,P-100,CH-Retail,R-APAC,S-019,1,117.46,0.0,117.46
T-20241023-0073,20241023,C-0251,P-100,CH-Wholesale,R-NA-E,S-012,1,147.68,0.0,147.68
T-20241023-0074,20241023,C-0217,P-400,CH-Wholesale,R-NA-W,S-007,1,140.54,0.0,140.54
T-20241023-0075,20241023,C-0096,P-300,CH-Online,R-NA-W,S-009,3,149.33,0.0,447.98
T-20241023-0076,20241023,C-0161,P-100,CH-Wholesale,R-NA-W,S-012,2,99.25,0.0,198.5
T-20241023-0077,20241023,C-0295,P-100,CH-Online,R-NA-E,S-016,1,148.57,0.05,141.14
T-20241023-0078,20241023,C-0045,P-100,CH-Online,R-NA-E,S-007,1,141.75,0.05,134.67
T-20241023-0079,20241023,C-0006,P-200,CH-Retail,R-NA-E,S-016,1,100.02,0.05,95.02
T-20241023-0080,20241023,C-0165,P-100,CH-Online,R-NA-E,S-011,1,86.67,0.0,86.67
T-20241023-0081,20241023,C-0114,P-300,CH-Online,R-EU,S-010,1,104.57,0.0,104.57
T-20241023-0082,20241023,C-0240,P-100,CH-Retail,R-NA-E,S-001,1,92.42,0.0,92.42
T-20241023-0083,20241023,C-0029,P-100,CH-Retail,R-NA-W,S-016,1,89.59,0.0,89.59
T-20241023-0084,20241023,C-0060,P-300,CH-Wholesale,R-NA-W,S-006,1,181.94,0.0,181.94
T-20241023-0085,20241023,C-0012,P-100,CH-Wholesale,R-APAC,S-017,1,100.03,0.0,100.03
T-20241023-0086,20241023,C-0084,P-300,CH-Online,R-NA-E,S-006,1,60.22,0.0,60.22
T-20241023-0087,20241023,C-0133,P-200,CH-Online,R-NA-E,S-008,2,72.66,0.0,145.32
T-20241023-0088,20241023,C-0288,P-300,CH-Online,R-NA-W,S-001,2,71.14,0.1,128.06
T-20241023-0089,20241023,C-0159,P-300,CH-Retail,R-NA-E,S-006,1,42.74,0.0,42.74
T-20241023-0090,20241023,C-0078,P-300,CH-Wholesale,R-NA-E,S-011,1,133.43,0.15,113.42
T-20241023-0091,20241023,C-0105,P-100,CH-Online,R-APAC,S-003,1,130.08,0.05,123.58
T-20241023-0092,20241023,C-0049,P-300,CH-Online,R-NA-W,S-015,1,104.46,0.0,104.46
T-20241023-0093,20241023,C-0254,P-300,CH-Online,R-NA-W,S-008,1,93.32,0.0,93.32
T-20241023-0094,20241023,C-0093,P-500,CH-Retail,R-EU,S-010,1,37.94,0.05,36.05
T-20241023-0095,20241023,C-0208,P-200,CH-Retail,R-EU,S-002,1,122.94,0.1,110.65
T-20241023-0096,20241023,C-0286,P-300,CH-Retail,R-NA-E,S-007,1,44.75,0.0,44.75
T-20241023-0097,20241023,C-0206,P-200,CH-Retail,R-NA-E,S-018,1,103.2,0.15,87.72
T-20241023-0098,20241023,C-0023,P-100,CH-Online,R-NA-E,S-019,1,78.51,0.0,78.51
T-20241023-0099,20241023,C-0190,P-500,CH-Retail,R-NA-E,S-005,1,41.93,0.1,37.74
T-20241023-0100,20241023,C-0288,P-200,CH-Wholesale,R-NA-W,S-015,1,111.62,0.05,106.04
T-20241023-0101,20241023,C-0255,P-400,CH-Retail,R-NA-E,S-017,1,164.09,0.0,164.09
T-20241023-0102,20241023,C-0158,P-400,CH-Wholesale,R-EU,S-002,1,180.01,0.0,180.01
T-20241023-0103,20241023,C-0219,P-400,CH-Retail,R-EU,S-005,1,120.82,0.0,120.82
T-20241023-0104,20241023,C-0058,P-200,CH-Wholesale,R-NA-E,S-012,1,135.07,0.0,135.07
T-20241023-0105,20241023,C-0091,P-400,CH-Retail,R-NA-E,S-007,2,51.67,0.0,103.35
T-20241023-0106,20241023,C-0079,P-300,CH-Retail,R-NA-W,S-001,1,147.48,0.05,140.1
T-20241023-0107,20241023,C-0178,P-200,CH-Online,R-NA-W,S-016,1,147.29,0.0,147.29
T-20241023-0108,20241023,C-0127,P-200,CH-Online,R-EU,S-018,1,116.57,0.05,110.74
T-20241023-0109,20241023,C-0081,P-200,CH-Retail,R-APAC,S-004,5,134.75,0.0,673.75
T-20241023-0110,20241023,C-0263,P-100,CH-Online,R-NA-E,S-002,1,123.85,0.0,123.85
T-20241023-0111,20241023,C-0091,P-100,CH-Online,R-NA-E,S-007,1,131.92,0.1,118.73
T-20241023-0112,20241023,C-0255,P-500,CH-Wholesale,R-NA-E,S-005,1,11.68,0.05,11.1
T-20241023-0113,20241023,C-0095,P-100,CH-Online,R-EU,S-001,1,97.0,0.0,97.0
T-20241023-0114,20241023,C-0016,P-300,CH-Retail,R-NA-E,S-001,1,147.28,0.0,147.28
T-20241023-0115,20241023,C-0276,P-400,CH-Retail,R-NA-W,S-009,1,191.45,0.1,172.31
T-20241023-0116,20241023,C-0297,P-400,CH-Retail,R-EU,S-006,3,113.78,0.0,341.35
T-20241023-0117,20241023,C-0147,P-200,CH-Online,R-EU,S-001,1,76.4,0.0,76.4
T-20241023-0118,20241023,C-0116,P-400,CH-Retail,R-APAC,S-015,1,115.04,0.0,115.04
T-20241023-0119,20241023,C-0145,P-100,CH-Retail,R-NA-E,S-016,1,72.42,0.0,72.42
T-20241023-0120,20241023,C-0149,P-500,CH-Retail,R-NA-E,S-020,3,31.08,0.0,93.25
T-20241023-0121,20241023,C-0074,P-500,CH-Retail,R-EU,S-012,1,11.08,0.0,11.08
T-20241023-0122,20241023,C-0208,P-400,CH-Retail,R-EU,S-007,1,187.54,0.0,187.54
T-20241023-0123,20241023,C-0207,P-100,CH-Wholesale,R-NA-E,S-003,2,100.75,0.0,201.51
T-20241023-0124,20241023,C-0116,P-300,CH-Wholesale,R-APAC,S-018,1,58.5,0.0,58.5
T-20241023-0125,20241023,C-0207,P-200,CH-Wholesale,R-NA-E,S-002,5,86.89,0.05,412.73
T-20241023-0126,20241023,C-0178,P-300,CH-Retail,R-NA-W,S-007,1,160.15,0.1,144.14
T-20241023-0127,20241023,C-0231,P-200,CH-Retail,R-EU,S-016,1,77.36,0.0,77.36
T-20241023-0128,20241023,C-0035,P-400,CH-Retail,R-APAC,S-013,2,167.45,0.15,284.66
T-20241023-0129,20241023,C-0104,P-200,CH-Retail,R-NA-W,S-003,1,115.02,0.0,115.02
T-20241024-0000,20241024,C-0270,P-400,CH-Retail,R-NA-E,S-015,2,140.58,0.0,281.15
T-20241024-0001,20241024,C-0272,P-100,CH-Online,R-EU,S-003,2,104.69,0.0,209.39
T-20241024-0002,20241024,C-0290,P-300,CH-Retail,R-NA-W,S-013,1,132.99,0.0,132.99
T-20241024-0003,20241024,C-0238,P-400,CH-Wholesale,R-NA-E,S-011,1,186.28,0.0,186.28
T-20241024-0004,20241024,C-0080,P-100,CH-Online,R-NA-E,S-020,2,129.14,0.0,258.29
T-20241024-0005,20241024,C-0262,P-300,CH-Wholesale,R-APAC,S-017,1,197.96,0.0,197.96
T-20241024-0006,20241024,C-0073,P-100,CH-Online,R-NA-E,S-009,1,109.76,0.0,109.76
T-20241024-0007,20241024,C-0225,P-400,CH-Online,R-NA-E,S-009,1,192.48,0.05,182.85
T-20241024-0008,20241024,C-0206,P-500,CH-Online,R-NA-E,S-019,1,27.2,0.0,27.2
T-20241024-0009,20241024,C-0287,P-400,CH-Retail,R-NA-W,S-019,1,90.54,0.0,90.54
T-20241024-0010,20241024,C-0036,P-100,CH-Online,R-EU,S-012,1,133.8,0.0,133.8
T-20241024-0011,20241024,C-0046,P-300,CH-Online,R-EU,S-019,5,114.79,0.15,487.86
T-20241024-0012,20241024,C-0142,P-300,CH-Retail,R-NA-E,S-015,1,167.69,0.0,167.69
T-20241024-0013,20241024,C-0153,P-100,CH-Retail,R-NA-E,S-012,1,111.63,0.0,111.63
T-20241024-0014,20241024,C-0298,P-300,CH-Wholesale,R-NA-E,S-011,1,76.78,0.1,69.1
T-20241024-0015,20241024,C-0005,P-300,CH-Retail,R-NA-E,S-003,1,86.03,0.15,73.13
T-20241024-0016,20241024,C-0249,P-100,CH-Retail,R-APAC,S-010,1,119.26,0.0,119.26
T-20241024-0017,20241024,C-0185,P-200,CH-Online,R-NA-E,S-007,1,109.29,0.0,109.29
T-20241024-0018,20241024,C-0173,P-400,CH-Retail,R-NA-W,S-019,1,89.3,0.0,89.3
T-20241024-0019,20241024,C-0115,P-400,CH-Retail,R-EU,S-007,1,161.62,0.0,161.62
T-20241024-0020,20241024,C-0300,P-100,CH-Retail,R-NA-E,S-020,1,130.13,0.0,130.13
T-20241024-0021,20241024,C-0054,P-300,CH-Online,R-APAC,S-019,1,181.29,0.0,181.29
T-20241024-0022,20241024,C-0053,P-500,CH-Online,R-APAC,S-014,2,22.68,0.1,40.83
T-20241024-0023,20241024,C-0085,P-400,CH-Retail,R-NA-W,S-012,1,134.44,0.05,127.72
T-20241024-0024,20241024,C-0288,P-100,CH-Retail,R-NA-W,S-002,2,140.83,0.05,267.57
